source,cadence,name,mjd,date1,date2,n_inputs,gamma,E0_TeV,F0,F0_err,F0_order,N0,N0_err,TS,fit_status,fit_log_status,old_excess_rate,mapfile,parres,log
NGC1275,week,2021-05-17_2021-05-23,59354.50000000,2021-05-17,2021-05-23,1,2.6,3.0,0,0.02355,1e-12,0.00000000e+00,2.35500000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop10_2021-05-17_2021-05-23.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-05-17_2021-05-23/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-05-17_2021-05-23/fit.log
NGC1275,week,2021-05-24_2021-05-30,59361.50000000,2021-05-24,2021-05-30,1,2.6,3.0,0.09182,0.04169,1e-12,9.18200000e-14,4.16900000e-14,6.84,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop11_2021-05-24_2021-05-30.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-05-24_2021-05-30/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-05-24_2021-05-30/fit.log
NGC1275,week,2021-05-31_2021-06-06,59368.50000000,2021-05-31,2021-06-06,1,2.6,3.0,0.00649,0.04775,1e-12,6.49000000e-15,4.77500000e-14,0.03,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop12_2021-05-31_2021-06-06.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-05-31_2021-06-06/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-05-31_2021-06-06/fit.log
NGC1275,week,2021-06-07_2021-06-13,59375.50000000,2021-06-07,2021-06-13,1,2.6,3.0,0,0.01274,1e-12,0.00000000e+00,1.27400000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop13_2021-06-07_2021-06-13.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-06-07_2021-06-13/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-06-07_2021-06-13/fit.log
NGC1275,week,2021-06-14_2021-06-20,59382.50000000,2021-06-14,2021-06-20,1,2.6,3.0,0.01402,0.03915,1e-12,1.40200000e-14,3.91500000e-14,0.13,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop14_2021-06-14_2021-06-20.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-06-14_2021-06-20/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-06-14_2021-06-20/fit.log
NGC1275,week,2021-06-21_2021-06-27,59389.50000000,2021-06-21,2021-06-27,1,2.6,3.0,0.00445,0.05309,1e-12,4.45000000e-15,5.30900000e-14,0.02,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop15_2021-06-21_2021-06-27.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-06-21_2021-06-27/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-06-21_2021-06-27/fit.log
NGC1275,week,2021-06-28_2021-07-04,59396.50000000,2021-06-28,2021-07-04,1,2.6,3.0,0,0.04183,1e-12,0.00000000e+00,4.18300000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop16_2021-06-28_2021-07-04.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-06-28_2021-07-04/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-06-28_2021-07-04/fit.log
NGC1275,week,2021-07-05_2021-07-11,59403.50000000,2021-07-05,2021-07-11,1,2.6,3.0,0,0.02138,1e-12,0.00000000e+00,2.13800000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop17_2021-07-05_2021-07-11.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-07-05_2021-07-11/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-07-05_2021-07-11/fit.log
NGC1275,week,2021-07-12_2021-07-18,59410.50000000,2021-07-12,2021-07-18,1,2.6,3.0,0.0102,0.0475,1e-12,1.02000000e-14,4.75000000e-14,0.05,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop18_2021-07-12_2021-07-18.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-07-12_2021-07-18/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-07-12_2021-07-18/fit.log
NGC1275,week,2021-07-19_2021-07-25,59417.50000000,2021-07-19,2021-07-25,1,2.6,3.0,0.01309,0.03848,1e-12,1.30900000e-14,3.84800000e-14,0.13,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop19_2021-07-19_2021-07-25.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-07-19_2021-07-25/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-07-19_2021-07-25/fit.log
NGC1275,week,2021-07-26_2021-08-01,59424.50000000,2021-07-26,2021-08-01,1,2.6,3.0,0.04406,0.07803,1e-12,4.40600000e-14,7.80300000e-14,0.36,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop20_2021-07-26_2021-08-01.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-07-26_2021-08-01/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-07-26_2021-08-01/fit.log
NGC1275,week,2021-08-02_2021-08-08,59431.50000000,2021-08-02,2021-08-08,1,2.6,3.0,0.00382,0.08855,1e-12,3.82000000e-15,8.85500000e-14,0.01,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop21_2021-08-02_2021-08-08.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-08-02_2021-08-08/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-08-02_2021-08-08/fit.log
NGC1275,week,2021-08-09_2021-08-15,59438.50000000,2021-08-09,2021-08-15,1,2.6,3.0,0.01252,0.0304,1e-12,1.25200000e-14,3.04000000e-14,0.19,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop22_2021-08-09_2021-08-15.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-08-09_2021-08-15/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-08-09_2021-08-15/fit.log
NGC1275,week,2021-08-16_2021-08-22,59445.50000000,2021-08-16,2021-08-22,1,2.6,3.0,0,0.08511,1e-12,0.00000000e+00,8.51100000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop23_2021-08-16_2021-08-22.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-08-16_2021-08-22/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-08-16_2021-08-22/fit.log
NGC1275,week,2021-08-23_2021-08-29,59452.50000000,2021-08-23,2021-08-29,1,2.6,3.0,0.02873,0.03769,1e-12,2.87300000e-14,3.76900000e-14,0.63,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop24_2021-08-23_2021-08-29.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-08-23_2021-08-29/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-08-23_2021-08-29/fit.log
NGC1275,week,2021-08-30_2021-09-05,59459.50000000,2021-08-30,2021-09-05,1,2.6,3.0,6e-05,0.17726,1e-12,6.00000000e-17,1.77260000e-13,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop25_2021-08-30_2021-09-05.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-08-30_2021-09-05/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-08-30_2021-09-05/fit.log
NGC1275,week,2021-09-06_2021-09-12,59466.50000000,2021-09-06,2021-09-12,1,2.6,3.0,0.00939,0.0367,1e-12,9.39000000e-15,3.67000000e-14,0.07,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop26_2021-09-06_2021-09-12.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-09-06_2021-09-12/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-09-06_2021-09-12/fit.log
NGC1275,week,2021-09-13_2021-09-19,59473.50000000,2021-09-13,2021-09-19,1,2.6,3.0,0,0.01332,1e-12,0.00000000e+00,1.33200000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop27_2021-09-13_2021-09-19.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-09-13_2021-09-19/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-09-13_2021-09-19/fit.log
NGC1275,week,2021-09-20_2021-09-26,59480.50000000,2021-09-20,2021-09-26,1,2.6,3.0,0,0.15829,1e-12,0.00000000e+00,1.58290000e-13,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop28_2021-09-20_2021-09-26.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-09-20_2021-09-26/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-09-20_2021-09-26/fit.log
NGC1275,week,2021-09-27_2021-10-03,59487.50000000,2021-09-27,2021-10-03,1,2.6,3.0,0.0369,0.03312,1e-12,3.69000000e-14,3.31200000e-14,1.7,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop29_2021-09-27_2021-10-03.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-09-27_2021-10-03/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-09-27_2021-10-03/fit.log
NGC1275,week,2021-10-04_2021-10-10,59494.50000000,2021-10-04,2021-10-10,1,2.6,3.0,0,0.10026,1e-12,0.00000000e+00,1.00260000e-13,-0.01,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop30_2021-10-04_2021-10-10.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-10-04_2021-10-10/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-10-04_2021-10-10/fit.log
NGC1275,week,2021-10-11_2021-10-17,59501.50000000,2021-10-11,2021-10-17,1,2.6,3.0,0,0.0297,1e-12,0.00000000e+00,2.97000000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop31_2021-10-11_2021-10-17.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-10-11_2021-10-17/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-10-11_2021-10-17/fit.log
NGC1275,week,2021-10-18_2021-10-24,59508.50000000,2021-10-18,2021-10-24,1,2.6,3.0,0.01949,0.04671,1e-12,1.94900000e-14,4.67100000e-14,0.18,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop32_2021-10-18_2021-10-24.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-10-18_2021-10-24/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-10-18_2021-10-24/fit.log
NGC1275,week,2021-10-25_2021-10-31,59515.50000000,2021-10-25,2021-10-31,1,2.6,3.0,0.01227,0.03357,1e-12,1.22700000e-14,3.35700000e-14,0.14,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop33_2021-10-25_2021-10-31.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-10-25_2021-10-31/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-10-25_2021-10-31/fit.log
NGC1275,week,2021-11-01_2021-11-07,59522.50000000,2021-11-01,2021-11-07,1,2.6,3.0,0,0.01525,1e-12,0.00000000e+00,1.52500000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop34_2021-11-01_2021-11-07.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-11-01_2021-11-07/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-11-01_2021-11-07/fit.log
NGC1275,week,2021-11-08_2021-11-14,59529.50000000,2021-11-08,2021-11-14,1,2.6,3.0,0.03621,0.03366,1e-12,3.62100000e-14,3.36600000e-14,1.43,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop35_2021-11-08_2021-11-14.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-11-08_2021-11-14/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-11-08_2021-11-14/fit.log
NGC1275,week,2021-11-15_2021-11-21,59536.50000000,2021-11-15,2021-11-21,1,2.6,3.0,0.01701,0.03769,1e-12,1.70100000e-14,3.76900000e-14,0.23,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop36_2021-11-15_2021-11-21.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-11-15_2021-11-21/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-11-15_2021-11-21/fit.log
NGC1275,week,2021-11-22_2021-11-28,59543.50000000,2021-11-22,2021-11-28,1,2.6,3.0,0.00208,0.06329,1e-12,2.08000000e-15,6.32900000e-14,0.01,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop37_2021-11-22_2021-11-28.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-11-22_2021-11-28/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-11-22_2021-11-28/fit.log
NGC1275,week,2021-11-29_2021-12-05,59550.50000000,2021-11-29,2021-12-05,1,2.6,3.0,0.06155,0.04299,1e-12,6.15500000e-14,4.29900000e-14,2.3,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop38_2021-11-29_2021-12-05.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-11-29_2021-12-05/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-11-29_2021-12-05/fit.log
NGC1275,week,2021-12-06_2021-12-12,59557.50000000,2021-12-06,2021-12-12,1,2.6,3.0,0.00666,0.05577,1e-12,6.66000000e-15,5.57700000e-14,0.03,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop39_2021-12-06_2021-12-12.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-12-06_2021-12-12/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-12-06_2021-12-12/fit.log
NGC1275,week,2021-12-13_2021-12-19,59564.50000000,2021-12-13,2021-12-19,1,2.6,3.0,0,0.02515,1e-12,0.00000000e+00,2.51500000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop40_2021-12-13_2021-12-19.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-12-13_2021-12-19/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-12-13_2021-12-19/fit.log
NGC1275,week,2021-12-20_2021-12-26,59571.50000000,2021-12-20,2021-12-26,1,2.6,3.0,0,0.04866,1e-12,0.00000000e+00,4.86600000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop41_2021-12-20_2021-12-26.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-12-20_2021-12-26/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-12-20_2021-12-26/fit.log
NGC1275,week,2021-12-27_2022-01-02,59578.50000000,2021-12-27,2022-01-02,1,2.6,3.0,0,0.05648,1e-12,0.00000000e+00,5.64800000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop42_2021-12-27_2022-01-02.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-12-27_2022-01-02/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2021-12-27_2022-01-02/fit.log
NGC1275,week,2022-01-03_2022-01-09,59585.50000000,2022-01-03,2022-01-09,1,2.6,3.0,0,0.00787,1e-12,0.00000000e+00,7.87000000e-15,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop43_2022-01-03_2022-01-09.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-01-03_2022-01-09/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-01-03_2022-01-09/fit.log
NGC1275,week,2022-01-10_2022-01-16,59592.50000000,2022-01-10,2022-01-16,1,2.6,3.0,0.00258,0.12754,1e-12,2.58000000e-15,1.27540000e-13,0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop44_2022-01-10_2022-01-16.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-01-10_2022-01-16/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-01-10_2022-01-16/fit.log
NGC1275,week,2022-01-17_2022-01-23,59599.50000000,2022-01-17,2022-01-23,1,2.6,3.0,0.08666,0.04634,1e-12,8.66600000e-14,4.63400000e-14,4.36,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop45_2022-01-17_2022-01-23.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-01-17_2022-01-23/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-01-17_2022-01-23/fit.log
NGC1275,week,2022-01-24_2022-01-30,59606.50000000,2022-01-24,2022-01-30,1,2.6,3.0,0,0.02637,1e-12,0.00000000e+00,2.63700000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop46_2022-01-24_2022-01-30.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-01-24_2022-01-30/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-01-24_2022-01-30/fit.log
NGC1275,week,2022-01-31_2022-02-06,59613.50000000,2022-01-31,2022-02-06,1,2.6,3.0,0.00795,0.04879,1e-12,7.95000000e-15,4.87900000e-14,0.04,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop47_2022-01-31_2022-02-06.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-01-31_2022-02-06/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-01-31_2022-02-06/fit.log
NGC1275,week,2022-02-07_2022-02-13,59620.50000000,2022-02-07,2022-02-13,1,2.6,3.0,0,0.01389,1e-12,0.00000000e+00,1.38900000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop48_2022-02-07_2022-02-13.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-02-07_2022-02-13/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-02-07_2022-02-13/fit.log
NGC1275,week,2022-02-14_2022-02-20,59627.50000000,2022-02-14,2022-02-20,1,2.6,3.0,0,0.03005,1e-12,0.00000000e+00,3.00500000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop49_2022-02-14_2022-02-20.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-02-14_2022-02-20/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-02-14_2022-02-20/fit.log
NGC1275,week,2022-02-21_2022-02-27,59634.50000000,2022-02-21,2022-02-27,1,2.6,3.0,0.07324,0.04849,1e-12,7.32400000e-14,4.84900000e-14,2.79,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop50_2022-02-21_2022-02-27.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-02-21_2022-02-27/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-02-21_2022-02-27/fit.log
NGC1275,week,2022-02-28_2022-03-06,59641.50000000,2022-02-28,2022-03-06,1,2.6,3.0,0,0.02305,1e-12,0.00000000e+00,2.30500000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop51_2022-02-28_2022-03-06.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-02-28_2022-03-06/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-02-28_2022-03-06/fit.log
NGC1275,week,2022-03-07_2022-03-13,59648.50000000,2022-03-07,2022-03-13,1,2.6,3.0,0,0.00874,1e-12,0.00000000e+00,8.74000000e-15,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop52_2022-03-07_2022-03-13.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-03-07_2022-03-13/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-03-07_2022-03-13/fit.log
NGC1275,week,2022-03-14_2022-03-20,59655.50000000,2022-03-14,2022-03-20,1,2.6,3.0,0,0.14566,1e-12,0.00000000e+00,1.45660000e-13,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop53_2022-03-14_2022-03-20.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-03-14_2022-03-20/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-03-14_2022-03-20/fit.log
NGC1275,week,2022-03-21_2022-03-27,59662.50000000,2022-03-21,2022-03-27,1,2.6,3.0,0.01263,0.03533,1e-12,1.26300000e-14,3.53300000e-14,0.13,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop54_2022-03-21_2022-03-27.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-03-21_2022-03-27/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-03-21_2022-03-27/fit.log
NGC1275,week,2022-03-28_2022-04-03,59669.50000000,2022-03-28,2022-04-03,1,2.6,3.0,0.01661,0.03521,1e-12,1.66100000e-14,3.52100000e-14,0.25,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop55_2022-03-28_2022-04-03.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-03-28_2022-04-03/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-03-28_2022-04-03/fit.log
NGC1275,week,2022-04-04_2022-04-10,59676.50000000,2022-04-04,2022-04-10,1,2.6,3.0,0.03927,0.04884,1e-12,3.92700000e-14,4.88400000e-14,0.7,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop56_2022-04-04_2022-04-10.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-04-04_2022-04-10/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-04-04_2022-04-10/fit.log
NGC1275,week,2022-04-11_2022-04-17,59683.50000000,2022-04-11,2022-04-17,1,2.6,3.0,0,0.04548,1e-12,0.00000000e+00,4.54800000e-14,-0,OK,OK,,/eos/user/l/liushijie/Skymap/2021-03-08_2026-03-29_week/Loop57_2022-04-11_2022-04-17.root,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-04-11_2022-04-17/out/ParRes.yaml,/home/lhaaso/liushijie/QPO/JOBs_flux_strict_agn_week/fits/NGC1275/week/2022-04-11_2022-04-17/fit.log
